,ID,Name,Age,Photo,Nationality,Club,Club Logo,Value,Wage,Special,Preferred Foot,
155,231443,O. Dembélé,21,https://cdn.sofifa.org/players/4/19/231443.png,France,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€40M,€155K,1993,Left,
156,230666,Gabriel Jesus,21,https://cdn.sofifa.org/players/4/19/230666.png,Brazil,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€41M,€130K,2051,Right,
157,230481,Ronaldo Cabrais,26,https://cdn.sofifa.org/players/4/19/230481.png,Brazil,Grêmio,https://cdn.sofifa.org/teams/2/light/1629.png,€28M,€51K,2095,Right,
158,230375,Josué Chiamulera,26,https://cdn.sofifa.org/players/4/19/230375.png,Brazil,Grêmio,https://cdn.sofifa.org/teams/2/light/1629.png,€22.5M,€43K,1894,Right,
159,230294,Louri Beretta,26,https://cdn.sofifa.org/players/4/19/230294.png,Brazil,Atlético Mineiro,https://cdn.sofifa.org/teams/2/light/1035.png,€28.5M,€60K,1921,Right,
160,225850,P. Kimpembe,22,https://cdn.sofifa.org/players/4/19/225850.png,France,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€30.5M,€82K,1899,Left,
161,220971,N. Keïta,23,https://cdn.sofifa.org/players/4/19/220971.png,Guinea,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€34M,€120K,2082,Right,
162,219683,C. Tolisso,23,https://cdn.sofifa.org/players/4/19/219683.png,France,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€34M,€85K,2207,Right,
163,213565,T. Lemar,22,https://cdn.sofifa.org/players/4/19/213565.png,France,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€35.5M,€64K,2173,Left,
164,213345,K. Coman,22,https://cdn.sofifa.org/players/4/19/213345.png,France,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€34M,€85K,1918,Right,
165,213331,J. Tah,22,https://cdn.sofifa.org/players/4/19/213331.png,Germany,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€29.5M,€67K,1673,Right,
166,212523,Anderson Talisca,24,https://cdn.sofifa.org/players/4/19/212523.png,Brazil,Guangzhou Evergrande Taobao FC,https://cdn.sofifa.org/teams/2/light/111839.png,€36.5M,€18K,2142,Left,
167,212188,T. Werner,22,https://cdn.sofifa.org/players/4/19/212188.png,Germany,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,€34.5M,€70K,1967,Right,
168,210008,A. Rabiot,23,https://cdn.sofifa.org/players/4/19/210008.png,France,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€33M,€91K,2184,Left,
169,209658,L. Goretzka,23,https://cdn.sofifa.org/players/4/19/209658.png,Germany,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€34M,€85K,2203,Right,
170,208808,Q. Promes,26,https://cdn.sofifa.org/players/4/19/208808.png,Netherlands,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€30.5M,€28K,2056,Right,
171,208670,H. Ziyech,25,https://cdn.sofifa.org/players/4/19/208670.png,Morocco,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€32.5M,€28K,2098,Left,
172,208618,Lucas Vázquez,27,https://cdn.sofifa.org/players/4/19/208618.png,Spain,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€27M,€205K,2048,Right,
173,208418,Y. Carrasco,24,https://cdn.sofifa.org/players/4/19/208418.png,Belgium,Dalian YiFang FC,https://cdn.sofifa.org/teams/2/light/112378.png,€33M,€20K,2015,Right,
174,208093,Gerard Moreno,26,https://cdn.sofifa.org/players/4/19/208093.png,Spain,Villarreal CF,https://cdn.sofifa.org/teams/2/light/483.png,€32M,€53K,1967,Left,
175,207863,Felipe,29,https://cdn.sofifa.org/players/4/19/207863.png,Brazil,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€20M,€22K,1788,Right,
176,207410,M. Kovačić,24,https://cdn.sofifa.org/players/4/19/207410.png,Croatia,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€35M,€165K,2115,Right,
177,206585,Kepa,23,https://cdn.sofifa.org/players/4/19/206585.png,Spain,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€28.5M,€84K,1223,Right,
178,206545,Manu Trigueros,26,https://cdn.sofifa.org/players/4/19/206545.png,Spain,Villarreal CF,https://cdn.sofifa.org/teams/2/light/483.png,€30M,€49K,2121,Right,
179,206113,S. Gnabry,22,https://cdn.sofifa.org/players/4/19/206113.png,Germany,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€34.5M,€85K,2041,Right,
180,204935,J. Pickford,24,https://cdn.sofifa.org/players/4/19/204935.png,England,Everton,https://cdn.sofifa.org/teams/2/light/7.png,€25M,€78K,1435,Left,
181,204639,S. Savić,27,https://cdn.sofifa.org/players/4/19/204639.png,Montenegro,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€26M,€67K,1696,Right,
182,203574,J. Stones,24,https://cdn.sofifa.org/players/4/19/203574.png,England,Manchester City,https://cdn.sofifa.org/teams/2/light/10.png,€28.5M,€125K,1858,Right,
183,202651,Suso,24,https://cdn.sofifa.org/players/4/19/202651.png,Spain,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€33M,€115K,1959,Left,
184,202166,J. Draxler,24,https://cdn.sofifa.org/players/4/19/202166.png,Germany,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€32.5M,€91K,2112,Right,
185,201995,Felipe Anderson,25,https://cdn.sofifa.org/players/4/19/201995.png,Brazil,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,€31.5M,€110K,2042,Right,
186,200949,Lucas Moura,25,https://cdn.sofifa.org/players/4/19/200949.png,Brazil,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€31M,€115K,2075,Right,
187,200888,Danilo Pereira,26,https://cdn.sofifa.org/players/4/19/200888.png,Portugal,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€27M,€21K,2028,Right,
188,200724,Nacho Fernández,28,https://cdn.sofifa.org/players/4/19/200724.png,Spain,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€24.5M,€180K,1855,Right,
189,200316,T. Horn,25,https://cdn.sofifa.org/players/4/19/200316.png,Germany,1. FC Köln,https://cdn.sofifa.org/teams/2/light/31.png,€24M,€25K,1261,Left,
190,199914,Allan,27,https://cdn.sofifa.org/players/4/19/199914.png,Brazil,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€26.5M,€87K,2157,Right,
191,199845,F. Acerbi,30,https://cdn.sofifa.org/players/4/19/199845.png,Italy,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€19M,€64K,1849,Left,
192,199564,Sergi Roberto,26,https://cdn.sofifa.org/players/4/19/199564.png,Spain,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€26.5M,€170K,2106,Right,
193,198329,Rodrigo,27,https://cdn.sofifa.org/players/4/19/198329.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€30.5M,€57K,2060,Left,
194,197965,Pizzi,28,https://cdn.sofifa.org/players/4/19/197965.png,Portugal,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,€25.5M,€22K,2149,Right,
195,195365,K. Kampl,27,https://cdn.sofifa.org/players/4/19/195365.png,Slovenia,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,€26.5M,€74K,2076,Right,
196,194404,Neto,28,https://cdn.sofifa.org/players/4/19/194404.png,Brazil,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€21M,€41K,1295,Right,
197,193698,O. Baumann,28,https://cdn.sofifa.org/players/4/19/193698.png,Germany,TSG 1899 Hoffenheim,https://cdn.sofifa.org/teams/2/light/10029.png,€21M,€42K,1222,Right,
198,193474,I. Gueye,28,https://cdn.sofifa.org/players/4/19/193474.png,Senegal,Everton,https://cdn.sofifa.org/teams/2/light/7.png,€21M,€125K,2055,Right,
199,192883,H. Mkhitaryan,29,https://cdn.sofifa.org/players/4/19/192883.png,Armenia,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€25.5M,€145K,2100,Right,
200,192638,Marcos Alonso,27,https://cdn.sofifa.org/players/4/19/192638.png,Spain,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€24M,€130K,2201,Left,
201,192593,D. Subašić,33,https://cdn.sofifa.org/players/4/19/192593.png,Croatia,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€13M,€70K,1284,Right,
202,190547,K. Glik,30,https://cdn.sofifa.org/players/4/19/190547.png,Poland,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€19M,€86K,1582,Right,
203,189712,K. Strootman,28,https://cdn.sofifa.org/players/4/19/189712.png,Netherlands,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,€21M,€66K,2139,Left,
204,189068,B. Dost,29,https://cdn.sofifa.org/players/4/19/189068.png,Netherlands,Sporting CP,https://cdn.sofifa.org/teams/2/light/237.png,€26M,€26K,1793,Right,
205,188152,Oscar,26,https://cdn.sofifa.org/players/4/19/188152.png,Brazil,Shanghai SIPG FC,https://cdn.sofifa.org/teams/2/light/112540.png,€30.5M,€29K,2022,Right,
206,186627,M. Balotelli,27,https://cdn.sofifa.org/players/4/19/186627.png,Italy,OGC Nice,https://cdn.sofifa.org/teams/2/light/72.png,€27.5M,€55K,1914,Right,
207,185221,Luiz Gustavo,30,https://cdn.sofifa.org/players/4/19/185221.png,Brazil,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,€19M,€63K,2025,Left,
208,184942,Giuliano,28,https://cdn.sofifa.org/players/4/19/184942.png,Brazil,Al Nassr,https://cdn.sofifa.org/teams/2/light/112139.png,€26M,€64K,2073,Right,
209,179944,David Luiz,31,https://cdn.sofifa.org/players/4/19/179944.png,Brazil,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€17.5M,€130K,2074,Right,
210,179783,R. Fährmann,29,https://cdn.sofifa.org/players/4/19/179783.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,€20M,€38K,1179,Right,
211,178088,Juan Mata,30,https://cdn.sofifa.org/players/4/19/178088.png,Spain,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€24.5M,€160K,1984,Left,
212,178086,Adán,31,https://cdn.sofifa.org/players/4/19/178086.png,Spain,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€15.5M,€55K,1299,Left,
213,178005,Rui Patrício,30,https://cdn.sofifa.org/players/4/19/178005.png,Portugal,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,€16.5M,€74K,1352,Left,
214,177683,Y. Sommer,29,https://cdn.sofifa.org/players/4/19/177683.png,Switzerland,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,€20M,€35K,1299,Right,
215,177610,Javi Martínez,29,https://cdn.sofifa.org/players/4/19/177610.png,Spain,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€20M,€94K,1948,Right,
216,177457,L. Bender,29,https://cdn.sofifa.org/players/4/19/177457.png,Germany,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€20M,€82K,2049,Right,
217,176266,Lucas Leiva,31,https://cdn.sofifa.org/players/4/19/176266.png,Brazil,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€17.5M,€64K,2095,Right,
218,163705,S. Mandanda,33,https://cdn.sofifa.org/players/4/19/163705.png,France,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,€13M,€51K,1218,Right,
219,162895,Cesc Fàbregas,31,https://cdn.sofifa.org/players/4/19/162895.png,Spain,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€22M,€140K,2040,Right,
220,162240,M. Dembélé,30,https://cdn.sofifa.org/players/4/19/162240.png,Belgium,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€24M,€120K,2177,Left,
221,156616,F. Ribéry,35,https://cdn.sofifa.org/players/4/19/156616.png,France,FC Bayern München,https://cdn.sofifa.org/teams/2/light/21.png,€11.5M,€72K,1929,Right,
222,104389,R. Jarstein,33,https://cdn.sofifa.org/players/4/19/104389.png,Norway,Hertha BSC,https://cdn.sofifa.org/teams/2/light/166.png,€13M,€33K,1191,Right,
223,53302,D. De Rossi,34,https://cdn.sofifa.org/players/4/19/53302.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€8M,€80K,2101,Right,
224,24630,Pepe Reina,35,https://cdn.sofifa.org/players/4/19/24630.png,Spain,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€6M,€56K,1299,Right,
225,236583,J. Pavlenka,26,https://cdn.sofifa.org/players/4/19/236583.png,Czech Republic,SV Werder Bremen,https://cdn.sofifa.org/teams/2/light/38.png,€19.5M,€30K,1060,Right,
226,235243,M. de Ligt,18,https://cdn.sofifa.org/players/4/19/235243.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€27M,€11K,1937,Right,
227,231866,Rodri,22,https://cdn.sofifa.org/players/4/19/231866.png,Spain,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€29M,€59K,2055,Right,
228,230658,Arthur,21,https://cdn.sofifa.org/players/4/19/230658.png,Brazil,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€32.5M,€125K,2120,Right,
229,230621,G. Donnarumma,19,https://cdn.sofifa.org/players/4/19/230621.png,Italy,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€29M,€23K,1278,Right,
230,230258,Rosberto Dourado,30,https://cdn.sofifa.org/players/4/19/230258.png,Brazil,Atlético Mineiro,https://cdn.sofifa.org/teams/2/light/1035.png,€16.5M,€46K,2061,Right,
231,230225,Juiano Mestres,34,https://cdn.sofifa.org/players/4/19/230225.png,Brazil,Cruzeiro,https://cdn.sofifa.org/teams/2/light/568.png,€6.5M,€39K,2003,Right,
232,230168,Raphaelito Anjos,30,https://cdn.sofifa.org/players/4/19/230168.png,Brazil,Grêmio,https://cdn.sofifa.org/teams/2/light/1629.png,€14M,€32K,1191,Right,
233,227055,Gelson Martins,23,https://cdn.sofifa.org/players/4/19/227055.png,Portugal,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€29.5M,€59K,2023,Right,
234,224411,Gonçalo Guedes,21,https://cdn.sofifa.org/players/4/19/224411.png,Portugal,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€29M,€36K,2006,Right,
235,223959,L. Torreira,22,https://cdn.sofifa.org/players/4/19/223959.png,Uruguay,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€25M,€98K,2111,Right,
236,222737,Malcom,21,https://cdn.sofifa.org/players/4/19/222737.png,Brazil,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€31.5M,€140K,1984,Left,
237,221087,Pau López,23,https://cdn.sofifa.org/players/4/19/221087.png,Spain,Real Betis,https://cdn.sofifa.org/teams/2/light/449.png,€21.5M,€21K,1319,Left,
238,220814,L. Hernández,22,https://cdn.sofifa.org/players/4/19/220814.png,France,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€25.5M,€53K,1953,Left,
239,220440,C. Lenglet,23,https://cdn.sofifa.org/players/4/19/220440.png,France,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€26M,€135K,1775,Left,
240,216354,A. Kramarić,27,https://cdn.sofifa.org/players/4/19/216354.png,Croatia,TSG 1899 Hoffenheim,https://cdn.sofifa.org/teams/2/light/10029.png,€26M,€54K,2013,Right,
241,216267,A. Robertson,24,https://cdn.sofifa.org/players/4/19/216267.png,Scotland,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€24.5M,€98K,2023,Left,
242,216194,Dani García,28,https://cdn.sofifa.org/players/4/19/216194.png,Spain,Athletic Club de Bilbao,https://cdn.sofifa.org/teams/2/light/448.png,€20M,€33K,1940,Right,
243,212404,F. Bernardeschi,24,https://cdn.sofifa.org/players/4/19/212404.png,Italy,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€29.5M,€110K,2096,Left,
244,212194,J. Brandt,22,https://cdn.sofifa.org/players/4/19/212194.png,Germany,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€30.5M,€68K,1905,Right,
245,211320,D. Rugani,23,https://cdn.sofifa.org/players/4/19/211320.png,Italy,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€24.5M,€95K,1705,Right,
246,210617,Samu Castillejo,23,https://cdn.sofifa.org/players/4/19/210617.png,Spain,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€29M,€94K,1968,Left,
247,210514,João Cancelo,24,https://cdn.sofifa.org/players/4/19/210514.png,Portugal,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€25.5M,€95K,2174,Right,
248,210413,A. Romagnoli,23,https://cdn.sofifa.org/players/4/19/210413.png,Italy,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€26.5M,€84K,1750,Left,
249,209989,T. Partey,25,https://cdn.sofifa.org/players/4/19/209989.png,Ghana,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€25.5M,€59K,2068,Right,
250,209297,Fred,25,https://cdn.sofifa.org/players/4/19/209297.png,Brazil,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€26.5M,€140K,2180,Left,
251,208830,J. Vardy,31,https://cdn.sofifa.org/players/4/19/208830.png,England,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,€20M,€96K,2082,Right,
252,208596,A. Belotti,24,https://cdn.sofifa.org/players/4/19/208596.png,Italy,Torino,https://cdn.sofifa.org/teams/2/light/54.png,€30M,€58K,1962,Right,
253,208448,E. Forsberg,26,https://cdn.sofifa.org/players/4/19/208448.png,Sweden,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,€26M,€67K,1936,Right,
254,207494,J. Lingard,25,https://cdn.sofifa.org/players/4/19/207494.png,England,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€26.5M,€140K,2095,Right,
255,207471,F. Vázquez,29,https://cdn.sofifa.org/players/4/19/207471.png,Argentina,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€21.5M,€27K,1969,Left,
256,205678,E. Višća,28,https://cdn.sofifa.org/players/4/19/205678.png,Bosnia Herzegovina,Medipol Başakşehir FK,https://cdn.sofifa.org/teams/2/light/101014.png,€22.5M,€40K,2054,Right,
257,205452,A. Rüdiger,25,https://cdn.sofifa.org/players/4/19/205452.png,Germany,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€22.5M,€110K,1843,Right,
258,203551,A. Florenzi,27,https://cdn.sofifa.org/players/4/19/203551.png,Italy,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€20.5M,€73K,2253,Right,
259,203263,H. Maguire,25,https://cdn.sofifa.org/players/4/19/203263.png,England,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,€23.5M,€77K,1853,Right,
260,202371,T. Meunier,26,https://cdn.sofifa.org/players/4/19/202371.png,Belgium,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€21M,€87K,2162,Right,
261,201956,S. Sané,27,https://cdn.sofifa.org/players/4/19/201956.png,Senegal,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,€18.5M,€41K,1840,Right,
262,201455,G. Kondogbia,25,https://cdn.sofifa.org/players/4/19/201455.png,Central African Rep.,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€27.5M,€46K,2171,Left,
263,201400,Rafinha,25,https://cdn.sofifa.org/players/4/19/201400.png,Brazil,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€29.5M,€165K,2091,Left,
264,201305,Gabriel Paulista,27,https://cdn.sofifa.org/players/4/19/201305.png,Brazil,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€21M,€44K,1959,Right,
265,201153,Morata,25,https://cdn.sofifa.org/players/4/19/201153.png,Spain,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€28.5M,€135K,1886,Right,
266,199987,J. Cillessen,29,https://cdn.sofifa.org/players/4/19/199987.png,Netherlands,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€18M,€135K,1292,Right,
267,199451,W. Ben Yedder,27,https://cdn.sofifa.org/players/4/19/199451.png,France,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€23.5M,€28K,2042,Right,
268,198951,C. Bakambu,27,https://cdn.sofifa.org/players/4/19/198951.png,DR Congo,Beijing Sinobo Guoan FC,https://cdn.sofifa.org/teams/2/light/111768.png,€26M,€33K,2010,Right,
269,198950,Pablo Sarabia,26,https://cdn.sofifa.org/players/4/19/198950.png,Spain,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€26M,€26K,2027,Left,
270,198717,W. Zaha,25,https://cdn.sofifa.org/players/4/19/198717.png,Ivory Coast,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,€28.5M,€78K,1930,Right,
271,198706,Luis Alberto,25,https://cdn.sofifa.org/players/4/19/198706.png,Spain,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€28.5M,€67K,1941,Right,
